Year,Month,Day,Temperature,Date,Radiator_Temperature,Heatloss_kWh_day,COP,Pump_Electricity_kWh_day
2008.0,12.0,13.0,-1.7,2008-01-13,41.2,302.67,10.08,30.03
2008.0,12.0,14.0,1.6,2008-01-14,38.5,258.67,10.94,23.64
2008.0,12.0,15.0,1.0,2008-01-15,39.1,266.67,10.73,24.85
2008.0,12.0,16.0,2.0,2008-01-16,38.2,253.33,11.04,22.95
2008.0,12.0,17.0,3.9,2008-01-17,36.4,228.0,11.73,19.44
2008.0,12.0,18.0,3.1,2008-01-18,37.2,238.67,11.41,20.92
2008.0,12.0,19.0,4.0,2008-01-19,36.4,226.67,11.73,19.32
2008.0,12.0,20.0,2.4,2008-01-20,37.8,248.0,11.19,22.16
2008.0,12.0,21.0,0.7,2008-01-21,39.3,270.67,10.66,25.39
2008.0,12.0,22.0,2.2,2008-01-22,38.0,250.67,11.11,22.56
2008.0,12.0,23.0,-1.5,2008-01-23,41.1,300.0,10.1,29.7
2008.0,12.0,24.0,-3.8,2008-01-24,42.8,330.67,9.63,34.34
2008.0,12.0,25.0,-3.6,2008-01-25,42.6,328.0,9.69,33.85
2008.0,12.0,26.0,-2.3,2008-01-26,41.7,310.67,9.93,31.29
2008.0,12.0,27.0,-3.5,2008-01-27,42.5,326.67,9.71,33.64
2008.0,12.0,28.0,-5.4,2008-01-28,43.9,352.0,9.35,37.65
2008.0,12.0,29.0,-6.3,2008-01-29,44.6,364.0,9.18,39.65
2008.0,12.0,30.0,-4.8,2008-01-30,43.5,344.0,9.45,36.4
2008.0,12.0,31.0,-5.2,2008-01-31,43.8,349.33,9.38,37.24
2009.0,1.0,1.0,-6.6,2009-01-01,44.8,368.0,9.14,40.26
2009.0,1.0,2.0,-7.6,2009-01-02,45.5,381.33,8.98,42.46
2009.0,1.0,3.0,-6.8,2009-01-03,45.0,370.67,9.09,40.78
2009.0,1.0,4.0,-13.1,2009-01-04,49.6,454.67,8.15,55.79
2009.0,1.0,5.0,-10.3,2009-01-05,47.5,417.33,8.55,48.81
2009.0,1.0,6.0,-3.1,2009-01-06,42.2,321.33,9.79,32.82
2009.0,1.0,7.0,-7.3,2009-01-07,45.3,377.33,9.02,41.83
2009.0,1.0,8.0,-5.1,2009-01-08,43.7,348.0,9.4,37.02
2009.0,1.0,9.0,2.9,2009-01-09,37.3,241.33,11.37,21.23
2009.0,1.0,10.0,1.5,2009-01-10,38.6,260.0,10.9,23.85
2009.0,1.0,11.0,2.9,2009-01-11,37.3,241.33,11.37,21.23
2009.0,1.0,12.0,5.4,2009-01-12,35.1,208.0,12.28,16.94
2009.0,1.0,13.0,5.0,2009-01-13,35.4,213.33,12.15,17.56
2009.0,1.0,14.0,1.8,2009-01-14,38.3,256.0,11.01,23.25
2009.0,1.0,15.0,-3.8,2009-01-15,42.8,330.67,9.63,34.34
2009.0,1.0,16.0,-9.4,2009-01-16,46.9,405.33,8.67,46.75
2009.0,1.0,17.0,-7.5,2009-01-17,45.5,380.0,8.98,42.32
2009.0,1.0,18.0,-1.6,2009-01-18,41.1,301.33,10.1,29.83
2009.0,1.0,19.0,-0.5,2009-01-19,40.3,286.67,10.34,27.72
2009.0,1.0,20.0,0.8,2009-01-20,39.2,269.33,10.7,25.17
2009.0,1.0,21.0,0.1,2009-01-21,39.9,278.67,10.47,26.62
2009.0,1.0,22.0,-0.3,2009-01-22,40.2,284.0,10.38,27.36
2009.0,1.0,23.0,0.1,2009-01-23,39.9,278.67,10.47,26.62
2009.0,1.0,24.0,1.0,2009-01-24,39.1,266.67,10.73,24.85
2009.0,1.0,25.0,0.9,2009-01-25,39.2,268.0,10.7,25.05
2009.0,1.0,26.0,0.5,2009-01-26,39.5,273.33,10.6,25.79
2009.0,1.0,27.0,-0.6,2009-01-27,40.4,288.0,10.31,27.93
2009.0,1.0,28.0,0.1,2009-01-28,39.9,278.67,10.47,26.62
2009.0,1.0,29.0,-2.4,2009-01-29,41.7,312.0,9.93,31.42
2009.0,1.0,30.0,-2.1,2009-01-30,41.5,308.0,9.99,30.83
2009.0,1.0,31.0,-3.2,2009-01-31,42.3,322.67,9.77,33.03
2009.0,2.0,1.0,-5.4,2009-01-01,43.9,352.0,9.35,37.65
2009.0,2.0,2.0,-5.3,2009-01-02,43.9,350.67,9.35,37.5
2009.0,2.0,3.0,-6.2,2009-01-03,44.5,362.67,9.21,39.38
2009.0,2.0,4.0,-1.7,2009-01-04,41.2,302.67,10.08,30.03
2009.0,2.0,5.0,-1.0,2009-01-05,40.7,293.33,10.22,28.7
2009.0,2.0,6.0,-0.1,2009-01-06,40.0,281.33,10.44,26.95
2009.0,2.0,7.0,-1.2,2009-01-07,40.8,296.0,10.19,29.05
2009.0,2.0,8.0,-0.4,2009-01-08,40.3,285.33,10.34,27.59
2009.0,2.0,9.0,-4.3,2009-01-09,43.1,337.33,9.55,35.32
2009.0,2.0,10.0,-4.4,2009-01-10,43.2,338.67,9.53,35.54
2009.0,2.0,11.0,-3.1,2009-01-11,42.2,321.33,9.79,32.82
2009.0,2.0,12.0,-3.5,2009-01-12,42.5,326.67,9.71,33.64
2009.0,2.0,13.0,-6.2,2009-01-13,44.5,362.67,9.21,39.38
2009.0,2.0,14.0,-7.2,2009-01-14,45.3,376.0,9.02,41.69
2009.0,2.0,15.0,-4.4,2009-01-15,43.2,338.67,9.53,35.54
2009.0,2.0,16.0,-4.8,2009-01-16,43.5,344.0,9.45,36.4
2009.0,2.0,17.0,-4.8,2009-01-17,43.5,344.0,9.45,36.4
2009.0,2.0,18.0,-5.4,2009-01-18,43.9,352.0,9.35,37.65
2009.0,2.0,19.0,-6.1,2009-01-19,44.4,361.33,9.23,39.15
2009.0,2.0,20.0,-6.7,2009-01-20,44.9,369.33,9.11,40.54
2009.0,2.0,21.0,-7.1,2009-01-21,45.2,374.67,9.04,41.45
2009.0,2.0,22.0,-0.5,2009-01-22,40.3,286.67,10.34,27.72
2009.0,2.0,23.0,-1.6,2009-01-23,41.1,301.33,10.1,29.83
2009.0,2.0,24.0,-1.2,2009-01-24,40.8,296.0,10.19,29.05
2009.0,2.0,25.0,0.2,2009-01-25,39.8,277.33,10.5,26.41
2009.0,2.0,26.0,1.1,2009-01-26,39.0,265.33,10.76,24.66
2009.0,2.0,27.0,-0.9,2009-01-27,40.6,292.0,10.25,28.49
2009.0,2.0,28.0,-4.5,2009-01-28,43.3,340.0,9.5,35.79
2009.0,3.0,1.0,-6.6,2009-01-01,44.8,368.0,9.14,40.26
2009.0,3.0,2.0,-0.2,2009-01-02,40.1,282.67,10.41,27.15
2009.0,3.0,3.0,1.3,2009-01-03,38.8,262.67,10.83,24.25
2009.0,3.0,4.0,2.1,2009-01-04,38.1,252.0,11.08,22.74
2009.0,3.0,5.0,1.0,2009-01-05,39.1,266.67,10.73,24.85
2009.0,3.0,6.0,0.8,2009-01-06,39.2,269.33,10.7,25.17
2009.0,3.0,7.0,0.6,2009-01-07,39.4,272.0,10.63,25.59
2009.0,3.0,8.0,0.6,2009-01-08,39.4,272.0,10.63,25.59
2009.0,3.0,9.0,0.9,2009-01-09,39.2,268.0,10.7,25.05
2009.0,3.0,10.0,-0.9,2009-01-10,40.6,292.0,10.25,28.49
2009.0,3.0,11.0,-1.8,2009-01-11,41.3,304.0,10.05,30.25
2009.0,3.0,12.0,-1.2,2009-01-12,40.8,296.0,10.19,29.05
2009.0,3.0,13.0,1.0,2009-01-13,39.1,266.67,10.73,24.85
2009.0,3.0,14.0,1.1,2009-01-14,39.0,265.33,10.76,24.66
2009.0,3.0,15.0,1.8,2009-01-15,38.3,256.0,11.01,23.25
2009.0,3.0,16.0,0.7,2009-01-16,39.3,270.67,10.66,25.39
2009.0,3.0,17.0,3.4,2009-01-17,36.9,234.67,11.53,20.35
2009.0,3.0,18.0,1.4,2009-01-18,38.7,261.33,10.87,24.04
2009.0,3.0,19.0,-1.2,2009-01-19,40.8,296.0,10.19,29.05
2009.0,3.0,20.0,2.2,2009-01-20,38.0,250.67,11.11,22.56
2009.0,3.0,21.0,3.5,2009-01-21,36.8,233.33,11.57,20.17
2009.0,3.0,22.0,-0.3,2009-01-22,40.2,284.0,10.38,27.36
2009.0,3.0,23.0,-1.4,2009-01-23,41.0,298.67,10.13,29.48
2009.0,3.0,24.0,-3.7,2009-01-24,42.7,329.33,9.66,34.09
2009.0,3.0,25.0,-4.2,2009-01-25,43.0,336.0,9.58,35.07
2009.0,3.0,26.0,-1.6,2009-01-26,41.1,301.33,10.1,29.83
2009.0,3.0,27.0,-0.9,2009-01-27,40.6,292.0,10.25,28.49
2009.0,3.0,28.0,2.0,2009-01-28,38.2,253.33,11.04,22.95
2009.0,3.0,29.0,2.1,2009-01-29,38.1,252.0,11.08,22.74
2009.0,3.0,30.0,3.5,2009-01-30,36.8,233.33,11.57,20.17
2009.0,3.0,31.0,6.3,2009-01-31,34.3,196.0,12.65,15.49
2009.0,4.0,1.0,5.5,2009-01-01,35.0,206.67,12.33,16.76
2009.0,4.0,2.0,7.3,2009-01-02,33.4,182.67,13.1,13.94
2009.0,4.0,3.0,8.2,2009-01-03,32.6,170.67,13.53,12.61
2009.0,4.0,4.0,9.0,2009-01-04,31.8,160.0,13.99,11.44
2009.0,4.0,5.0,6.8,2009-01-05,33.8,189.33,12.9,14.68
2009.0,4.0,6.0,7.8,2009-01-06,32.9,176.0,13.36,13.17
2009.0,4.0,7.0,4.0,2009-01-07,36.4,226.67,11.73,19.32
2009.0,4.0,8.0,4.4,2009-01-08,36.0,221.33,11.89,18.61
2009.0,4.0,9.0,6.7,2009-01-09,33.9,190.67,12.85,14.84
2009.0,4.0,10.0,9.4,2009-01-10,31.5,154.67,14.17,10.92
2009.0,4.0,11.0,11.5,2009-01-11,29.6,126.67,15.45,8.2
2009.0,4.0,12.0,9.5,2009-01-12,31.4,153.33,14.23,10.78
2009.0,4.0,13.0,6.9,2009-01-13,33.7,188.0,12.95,14.52
2009.0,4.0,14.0,8.7,2009-01-14,32.1,164.0,13.81,11.88
2009.0,4.0,15.0,6.1,2009-01-15,34.5,198.67,12.56,15.82
2009.0,4.0,16.0,4.9,2009-01-16,35.5,214.67,12.1,17.74
2009.0,4.0,17.0,7.4,2009-01-17,33.3,181.33,13.15,13.79
2009.0,4.0,18.0,3.0,2009-01-18,37.3,240.0,11.37,21.11
2009.0,4.0,19.0,6.2,2009-01-19,34.4,197.33,12.6,15.66
2009.0,4.0,20.0,4.4,2009-01-20,36.0,221.33,11.89,18.61
2009.0,4.0,21.0,2.2,2009-01-21,38.0,250.67,11.11,22.56
2009.0,4.0,22.0,6.1,2009-01-22,34.5,198.67,12.56,15.82
2009.0,4.0,23.0,9.0,2009-01-23,31.8,160.0,13.99,11.44
2009.0,4.0,24.0,12.4,2009-01-24,28.8,114.67,16.06,7.14
2009.0,4.0,25.0,13.4,2009-01-25,27.9,101.33,16.82,6.02
2009.0,4.0,26.0,14.2,2009-01-26,27.1,90.67,17.56,5.16
2009.0,4.0,27.0,14.2,2009-01-27,27.1,90.67,17.56,5.16
2009.0,4.0,28.0,13.4,2009-01-28,27.9,101.33,16.82,6.02
2009.0,4.0,29.0,7.7,2009-01-29,33.0,177.33,13.31,13.32
2009.0,4.0,30.0,9.1,2009-01-30,31.7,158.67,14.05,11.29
2009.0,5.0,1.0,10.5,2009-01-01,30.5,140.0,14.81,9.45
2009.0,5.0,2.0,13.5,2009-01-02,27.8,100.0,16.91,5.91
2009.0,5.0,3.0,12.9,2009-01-03,28.3,108.0,16.47,6.56
2009.0,5.0,4.0,8.8,2009-01-04,32.0,162.67,13.87,11.73
2009.0,5.0,5.0,7.8,2009-01-05,32.9,176.0,13.36,13.17
2009.0,5.0,6.0,8.2,2009-01-06,32.6,170.67,13.53,12.61
2009.0,5.0,7.0,9.4,2009-01-07,31.5,154.67,14.17,10.92
2009.0,5.0,8.0,10.9,2009-01-08,30.1,134.67,15.09,8.92
2009.0,5.0,9.0,11.3,2009-01-09,29.8,129.33,15.3,8.45
2009.0,5.0,10.0,11.2,2009-01-10,29.8,130.67,15.3,8.54
2009.0,5.0,11.0,9.2,2009-01-11,31.7,157.33,14.05,11.2
2009.0,5.0,12.0,8.4,2009-01-12,32.4,168.0,13.64,12.32
2009.0,5.0,13.0,10.1,2009-01-13,30.8,145.33,14.61,9.95
2009.0,5.0,14.0,8.0,2009-01-14,32.7,173.33,13.47,12.87
2009.0,5.0,15.0,9.2,2009-01-15,31.7,157.33,14.05,11.2
2009.0,5.0,16.0,10.2,2009-01-16,30.8,144.0,14.61,9.86
2009.0,5.0,17.0,10.6,2009-01-17,30.4,138.67,14.88,9.32
2009.0,5.0,18.0,8.8,2009-01-18,32.0,162.67,13.87,11.73
2009.0,5.0,19.0,10.9,2009-01-19,30.1,134.67,15.09,8.92
2009.0,5.0,20.0,12.4,2009-01-20,28.8,114.67,16.06,7.14
2009.0,5.0,21.0,12.7,2009-01-21,28.5,110.67,16.31,6.79
2009.0,5.0,22.0,10.7,2009-01-22,30.3,137.33,14.95,9.19
2009.0,5.0,23.0,11.6,2009-01-23,29.5,125.33,15.52,8.08
2009.0,5.0,24.0,12.7,2009-01-24,28.5,110.67,16.31,6.79
2009.0,5.0,25.0,16.4,2009-01-25,25.2,61.33,19.63,3.12
2009.0,5.0,26.0,16.3,2009-01-26,25.2,62.67,19.63,3.19
2009.0,5.0,27.0,14.0,2009-01-27,27.3,93.33,17.37,5.37
2009.0,5.0,28.0,9.7,2009-01-28,31.2,150.67,14.36,10.49
2009.0,5.0,29.0,13.9,2009-01-29,27.4,94.67,17.27,5.48
2009.0,5.0,30.0,17.7,2009-01-30,24.0,44.0,21.22,2.07
2009.0,5.0,31.0,19.2,2009-01-31,22.6,24.0,23.47,1.02
2009.0,6.0,1.0,18.0,2009-01-01,23.7,40.0,21.67,1.85
2009.0,6.0,2.0,9.3,2009-01-02,31.6,156.0,14.11,11.06
2009.0,6.0,3.0,9.7,2009-01-03,31.2,150.67,14.36,10.49
2009.0,6.0,4.0,6.1,2009-01-04,34.5,198.67,12.56,15.82
2009.0,6.0,5.0,7.1,2009-01-05,33.6,185.33,13.0,14.26
2009.0,6.0,6.0,7.7,2009-01-06,33.0,177.33,13.31,13.32
2009.0,6.0,7.0,10.2,2009-01-07,30.8,144.0,14.61,9.86
2009.0,6.0,8.0,10.1,2009-01-08,30.8,145.33,14.61,9.95
2009.0,6.0,9.0,11.6,2009-01-09,29.5,125.33,15.52,8.08
2009.0,6.0,10.0,10.3,2009-01-10,30.7,142.67,14.68,9.72
2009.0,6.0,11.0,13.8,2009-01-11,27.5,96.0,17.18,5.59
2009.0,6.0,12.0,11.6,2009-01-12,29.5,125.33,15.52,8.08
2009.0,6.0,13.0,10.9,2009-01-13,30.1,134.67,15.09,8.92
2009.0,6.0,14.0,9.6,2009-01-14,31.3,152.0,14.29,10.64
2009.0,6.0,15.0,9.6,2009-01-15,31.3,152.0,14.29,10.64
2009.0,6.0,16.0,11.9,2009-01-16,29.2,121.33,15.75,7.7
2009.0,6.0,17.0,12.7,2009-01-17,28.5,110.67,16.31,6.79
2009.0,6.0,18.0,11.8,2009-01-18,29.3,122.67,15.67,7.83
2009.0,6.0,19.0,10.9,2009-01-19,30.1,134.67,15.09,8.92
2009.0,6.0,20.0,11.8,2009-01-20,29.3,122.67,15.67,7.83
2009.0,6.0,21.0,14.3,2009-01-21,27.1,89.33,17.56,5.09
2009.0,6.0,22.0,16.6,2009-01-22,25.0,58.67,19.88,2.95
2009.0,6.0,23.0,18.9,2009-01-23,22.9,28.0,22.95,1.22
2009.0,6.0,24.0,18.7,2009-01-24,23.1,30.67,22.61,1.36
2009.0,6.0,25.0,19.3,2009-01-25,22.5,22.67,23.65,0.96
2009.0,6.0,26.0,20.0,2009-01-26,21.9,13.33,24.79,0.54
2009.0,6.0,27.0,21.0,2009-01-27,0.0,0.0,0.0,0.0
2009.0,6.0,28.0,22.4,2009-01-28,0.0,0.0,0.0,0.0
2009.0,6.0,29.0,22.5,2009-01-29,0.0,0.0,0.0,0.0
2009.0,6.0,30.0,21.3,2009-01-30,0.0,0.0,0.0,0.0
2009.0,7.0,1.0,21.9,2009-01-01,0.0,0.0,0.0,0.0
2009.0,7.0,2.0,23.3,2009-01-02,0.0,0.0,0.0,0.0
2009.0,7.0,3.0,20.0,2009-01-03,21.9,13.33,24.79,0.54
2009.0,7.0,4.0,17.5,2009-01-04,24.2,46.67,20.94,2.23
2009.0,7.0,5.0,14.0,2009-01-05,27.3,93.33,17.37,5.37
2009.0,7.0,6.0,13.6,2009-01-06,27.7,98.67,17.0,5.8
2009.0,7.0,7.0,13.9,2009-01-07,27.4,94.67,17.27,5.48
2009.0,7.0,8.0,16.2,2009-01-08,25.3,64.0,19.51,3.28
2009.0,7.0,9.0,13.2,2009-01-09,28.0,104.0,16.73,6.22
2009.0,7.0,10.0,14.8,2009-01-10,26.6,82.67,18.06,4.58
2009.0,7.0,11.0,16.4,2009-01-11,25.2,61.33,19.63,3.12
2009.0,7.0,12.0,16.3,2009-01-12,25.2,62.67,19.63,3.19
2009.0,7.0,13.0,17.7,2009-01-13,24.0,44.0,21.22,2.07
2009.0,7.0,14.0,17.4,2009-01-14,24.3,48.0,20.8,2.31
2009.0,7.0,15.0,19.8,2009-01-15,22.1,16.0,24.4,0.66
2009.0,7.0,16.0,19.8,2009-01-16,22.1,16.0,24.4,0.66
2009.0,7.0,17.0,20.0,2009-01-17,21.9,13.33,24.79,0.54
2009.0,7.0,18.0,20.1,2009-01-18,21.8,12.0,25.0,0.48
2009.0,7.0,19.0,18.5,2009-01-19,23.3,33.33,22.29,1.5
2009.0,7.0,20.0,17.4,2009-01-20,24.3,48.0,20.8,2.31
2009.0,7.0,21.0,15.7,2009-01-21,25.8,70.67,18.92,3.74
2009.0,7.0,22.0,17.3,2009-01-22,24.3,49.33,20.8,2.37
2009.0,7.0,23.0,18.8,2009-01-23,23.0,29.33,22.78,1.29
2009.0,7.0,24.0,18.1,2009-01-24,23.6,38.67,21.82,1.77
2009.0,7.0,25.0,17.3,2009-01-25,24.3,49.33,20.8,2.37
2009.0,7.0,26.0,15.7,2009-01-26,25.8,70.67,18.92,3.74
2009.0,7.0,27.0,16.8,2009-01-27,24.8,56.0,20.13,2.78
2009.0,7.0,28.0,18.2,2009-01-28,23.5,37.33,21.97,1.7
2009.0,7.0,29.0,17.5,2009-01-29,24.2,46.67,20.94,2.23
2009.0,7.0,30.0,17.4,2009-01-30,24.3,48.0,20.8,2.31
2009.0,7.0,31.0,16.0,2009-01-31,25.5,66.67,19.27,3.46
2009.0,8.0,1.0,16.5,2009-01-01,25.1,60.0,19.75,3.04
2009.0,8.0,2.0,17.3,2009-01-02,24.3,49.33,20.8,2.37
2009.0,8.0,3.0,18.0,2009-01-03,23.7,40.0,21.67,1.85
2009.0,8.0,4.0,18.8,2009-01-04,23.0,29.33,22.78,1.29
2009.0,8.0,5.0,20.0,2009-01-05,21.9,13.33,24.79,0.54
2009.0,8.0,6.0,20.9,2009-01-06,21.1,1.33,26.51,0.05
2009.0,8.0,7.0,20.1,2009-01-07,21.8,12.0,25.0,0.48
2009.0,8.0,8.0,20.4,2009-01-08,21.5,8.0,25.62,0.31
2009.0,8.0,9.0,20.4,2009-01-09,21.5,8.0,25.62,0.31
2009.0,8.0,10.0,19.7,2009-01-10,22.2,17.33,24.21,0.72
2009.0,8.0,11.0,17.4,2009-01-11,24.3,48.0,20.8,2.31
2009.0,8.0,12.0,16.1,2009-01-12,25.4,65.33,19.39,3.37
2009.0,8.0,13.0,13.8,2009-01-13,27.5,96.0,17.18,5.59
2009.0,8.0,14.0,13.9,2009-01-14,27.4,94.67,17.27,5.48
2009.0,8.0,15.0,14.7,2009-01-15,26.7,84.0,17.96,4.68
2009.0,8.0,16.0,17.5,2009-01-16,24.2,46.67,20.94,2.23
2009.0,8.0,17.0,15.6,2009-01-17,25.9,72.0,18.81,3.83
2009.0,8.0,18.0,13.6,2009-01-18,27.7,98.67,17.0,5.8
2009.0,8.0,19.0,13.1,2009-01-19,28.1,105.33,16.64,6.33
2009.0,8.0,20.0,16.9,2009-01-20,24.7,54.67,20.26,2.7
2009.0,8.0,21.0,17.5,2009-01-21,24.2,46.67,20.94,2.23
2009.0,8.0,22.0,15.7,2009-01-22,25.8,70.67,18.92,3.74
2009.0,8.0,23.0,15.1,2009-01-23,26.3,78.67,18.37,4.28
2009.0,8.0,24.0,15.3,2009-01-24,26.1,76.0,18.59,4.09
2009.0,8.0,25.0,17.0,2009-01-25,24.6,53.33,20.39,2.62
2009.0,8.0,26.0,15.8,2009-01-26,25.7,69.33,19.04,3.64
2009.0,8.0,27.0,17.6,2009-01-27,24.1,45.33,21.08,2.15
2009.0,8.0,28.0,19.3,2009-01-28,22.5,22.67,23.65,0.96
2009.0,8.0,29.0,15.6,2009-01-29,25.9,72.0,18.81,3.83
2009.0,8.0,30.0,14.4,2009-01-30,27.0,88.0,17.66,4.98
2009.0,8.0,31.0,15.2,2009-01-31,26.2,77.33,18.48,4.18
2009.0,9.0,1.0,18.8,2009-01-01,23.0,29.33,22.78,1.29
2009.0,9.0,2.0,16.2,2009-01-02,25.3,64.0,19.51,3.28
2009.0,9.0,3.0,15.9,2009-01-03,25.6,68.0,19.15,3.55
2009.0,9.0,4.0,14.8,2009-01-04,26.6,82.67,18.06,4.58
2009.0,9.0,5.0,15.0,2009-01-05,26.4,80.0,18.27,4.38
2009.0,9.0,6.0,12.4,2009-01-06,28.8,114.67,16.06,7.14
2009.0,9.0,7.0,14.8,2009-01-07,26.6,82.67,18.06,4.58
2009.0,9.0,8.0,17.0,2009-01-08,24.6,53.33,20.39,2.62
2009.0,9.0,9.0,18.5,2009-01-09,23.3,33.33,22.29,1.5
2009.0,9.0,10.0,13.0,2009-01-10,28.2,106.67,16.56,6.44
2009.0,9.0,11.0,12.3,2009-01-11,28.9,116.0,15.98,7.26
2009.0,9.0,12.0,13.3,2009-01-12,28.0,102.67,16.73,6.14
2009.0,9.0,13.0,11.8,2009-01-13,29.3,122.67,15.67,7.83
2009.0,9.0,14.0,11.2,2009-01-14,29.8,130.67,15.3,8.54
2009.0,9.0,15.0,11.8,2009-01-15,29.3,122.67,15.67,7.83
2009.0,9.0,16.0,10.5,2009-01-16,30.5,140.0,14.81,9.45
2009.0,9.0,17.0,10.0,2009-01-17,30.9,146.67,14.55,10.08
2009.0,9.0,18.0,11.9,2009-01-18,29.2,121.33,15.75,7.7
2009.0,9.0,19.0,13.8,2009-01-19,27.5,96.0,17.18,5.59
2009.0,9.0,20.0,14.3,2009-01-20,27.1,89.33,17.56,5.09
2009.0,9.0,21.0,12.9,2009-01-21,28.3,108.0,16.47,6.56
2009.0,9.0,22.0,14.0,2009-01-22,27.3,93.33,17.37,5.37
2009.0,9.0,23.0,13.3,2009-01-23,28.0,102.67,16.73,6.14
2009.0,9.0,24.0,9.4,2009-01-24,31.5,154.67,14.17,10.92
2009.0,9.0,25.0,11.6,2009-01-25,29.5,125.33,15.52,8.08
2009.0,9.0,26.0,14.7,2009-01-26,26.7,84.0,17.96,4.68
2009.0,9.0,27.0,14.2,2009-01-27,27.1,90.67,17.56,5.16
2009.0,9.0,28.0,10.7,2009-01-28,30.3,137.33,14.95,9.19
2009.0,9.0,29.0,6.2,2009-01-29,34.4,197.33,12.6,15.66
2009.0,9.0,30.0,6.4,2009-01-30,34.2,194.67,12.7,15.33
2009.0,10.0,1.0,3.0,2009-01-01,37.3,240.0,11.37,21.11
2009.0,10.0,2.0,3.6,2009-01-02,36.7,232.0,11.6,20.0
2009.0,10.0,3.0,5.3,2009-01-03,35.2,209.33,12.24,17.1
2009.0,10.0,4.0,7.4,2009-01-04,33.3,181.33,13.15,13.79
2009.0,10.0,5.0,5.3,2009-01-05,35.2,209.33,12.24,17.1
2009.0,10.0,6.0,5.2,2009-01-06,35.3,210.67,12.19,17.28
2009.0,10.0,7.0,10.6,2009-01-07,30.4,138.67,14.88,9.32
2009.0,10.0,8.0,6.3,2009-01-08,34.3,196.0,12.65,15.49
2009.0,10.0,9.0,4.9,2009-01-09,35.5,214.67,12.1,17.74
2009.0,10.0,10.0,1.7,2009-01-10,38.4,257.33,10.97,23.46
2009.0,10.0,11.0,3.2,2009-01-11,37.1,237.33,11.45,20.73
2009.0,10.0,12.0,4.1,2009-01-12,36.3,225.33,11.77,19.14
2009.0,10.0,13.0,1.9,2009-01-13,38.2,254.67,11.04,23.07
2009.0,10.0,14.0,1.8,2009-01-14,38.3,256.0,11.01,23.25
2009.0,10.0,15.0,3.3,2009-01-15,37.0,236.0,11.49,20.54
2009.0,10.0,16.0,3.7,2009-01-16,36.6,230.67,11.64,19.82
2009.0,10.0,17.0,4.3,2009-01-17,36.1,222.67,11.85,18.79
2009.0,10.0,18.0,3.1,2009-01-18,37.2,238.67,11.41,20.92
2009.0,10.0,19.0,3.1,2009-01-19,37.2,238.67,11.41,20.92
2009.0,10.0,20.0,1.7,2009-01-20,38.4,257.33,10.97,23.46
2009.0,10.0,21.0,5.3,2009-01-21,35.2,209.33,12.24,17.1
2009.0,10.0,22.0,6.4,2009-01-22,34.2,194.67,12.7,15.33
2009.0,10.0,23.0,5.3,2009-01-23,35.2,209.33,12.24,17.1
2009.0,10.0,24.0,5.5,2009-01-24,35.0,206.67,12.33,16.76
2009.0,10.0,25.0,6.3,2009-01-25,34.3,196.0,12.65,15.49
2009.0,10.0,26.0,8.2,2009-01-26,32.6,170.67,13.53,12.61
2009.0,10.0,27.0,6.6,2009-01-27,34.0,192.0,12.8,15.0
2009.0,10.0,28.0,3.8,2009-01-28,36.5,229.33,11.68,19.63
2009.0,10.0,29.0,3.0,2009-01-29,37.3,240.0,11.37,21.11
2009.0,10.0,30.0,3.4,2009-01-30,36.9,234.67,11.53,20.35
2009.0,10.0,31.0,3.4,2009-01-31,36.9,234.67,11.53,20.35
2009.0,11.0,1.0,5.1,2009-01-01,35.4,212.0,12.15,17.45
2009.0,11.0,2.0,6.0,2009-01-02,34.5,200.0,12.56,15.92
2009.0,11.0,3.0,5.8,2009-01-03,34.7,202.67,12.46,16.27
2009.0,11.0,4.0,2.2,2009-01-04,38.0,250.67,11.11,22.56
2009.0,11.0,5.0,2.3,2009-01-05,37.9,249.33,11.15,22.36
2009.0,11.0,6.0,5.5,2009-01-06,35.0,206.67,12.33,16.76
2009.0,11.0,7.0,6.4,2009-01-07,34.2,194.67,12.7,15.33
2009.0,11.0,8.0,5.3,2009-01-08,35.2,209.33,12.24,17.1
2009.0,11.0,9.0,2.7,2009-01-09,37.5,244.0,11.3,21.59
2009.0,11.0,10.0,2.9,2009-01-10,37.3,241.33,11.37,21.23
2009.0,11.0,11.0,1.5,2009-01-11,38.6,260.0,10.9,23.85
2009.0,11.0,12.0,0.1,2009-01-12,39.9,278.67,10.47,26.62
2009.0,11.0,13.0,-0.4,2009-01-13,40.3,285.33,10.34,27.59
2009.0,11.0,14.0,3.5,2009-01-14,36.8,233.33,11.57,20.17
2009.0,11.0,15.0,7.3,2009-01-15,33.4,182.67,13.1,13.94
2009.0,11.0,16.0,6.5,2009-01-16,34.1,193.33,12.75,15.16
2009.0,11.0,17.0,6.6,2009-01-17,34.0,192.0,12.8,15.0
2009.0,11.0,18.0,6.7,2009-01-18,33.9,190.67,12.85,14.84
2009.0,11.0,19.0,4.6,2009-01-19,35.8,218.67,11.97,18.27
2009.0,11.0,20.0,9.7,2009-01-20,31.2,150.67,14.36,10.49
2009.0,11.0,21.0,8.2,2009-01-21,32.6,170.67,13.53,12.61
2009.0,11.0,22.0,5.6,2009-01-22,34.9,205.33,12.37,16.6
2009.0,11.0,23.0,7.1,2009-01-23,33.6,185.33,13.0,14.26
